result,/home/henri/Research/counterfactual/code/netlib/data/CE/25FV47_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/25fv47.mps,1571,821
result,/home/henri/Research/counterfactual/code/netlib/data/CE/25FV47_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/25fv47.mps,1571,821
result,/home/henri/Research/counterfactual/code/netlib/data/CE/25FV47_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/25fv47.mps,1571,821
result,/home/henri/Research/counterfactual/code/netlib/data/CE/80BAU3B_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/80bau3b.mps,9799,2262
result,/home/henri/Research/counterfactual/code/netlib/data/CE/80BAU3B_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/80bau3b.mps,9799,2262
result,/home/henri/Research/counterfactual/code/netlib/data/CE/80BAU3B_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/80bau3b.mps,9799,2262
result,/home/henri/Research/counterfactual/code/netlib/data/CE/ADLITTLE_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/adlittle.mps,97,56
result,/home/henri/Research/counterfactual/code/netlib/data/CE/ADLITTLE_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/adlittle.mps,97,56
result,/home/henri/Research/counterfactual/code/netlib/data/CE/ADLITTLE_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/adlittle.mps,97,56
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AFIRO_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/afiro.mps,32,27
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AFIRO_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/afiro.mps,32,27
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AFIRO_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/afiro.mps,32,27
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AGG2_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/agg2.mps,302,516
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AGG2_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/agg2.mps,302,516
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AGG2_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/agg2.mps,302,516
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AGG3_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/agg3.mps,302,516
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AGG3_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/agg3.mps,302,516
result,/home/henri/Research/counterfactual/code/netlib/data/CE/AGG3_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/agg3.mps,302,516
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BANDM_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/bandm.mps,472,305
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BANDM_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/bandm.mps,472,305
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BANDM_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/bandm.mps,472,305
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BEACONFD_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/beaconfd.mps,262,173
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BEACONFD_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/beaconfd.mps,262,173
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BEACONFD_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/beaconfd.mps,262,173
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BLEND_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/blend.mps,83,74
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BLEND_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/blend.mps,83,74
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BLEND_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/blend.mps,83,74
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BNL1_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/bnl1.mps,1175,643
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BNL1_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/bnl1.mps,1175,643
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BNL1_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/bnl1.mps,1175,643
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BNL2_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/bnl2.mps,3489,2324
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BNL2_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/bnl2.mps,3489,2324
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BNL2_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/bnl2.mps,3489,2324
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BOEING1_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/boeing1.mps,473,351
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BOEING1_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/boeing1.mps,473,351
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BOEING1_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/boeing1.mps,473,351
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BOEING2_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/boeing2.mps,162,166
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BOEING2_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/boeing2.mps,162,166
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BOEING2_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/boeing2.mps,162,166
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BORE3D_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/bore3d.mps,315,233
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BORE3D_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/bore3d.mps,315,233
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BORE3D_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/bore3d.mps,315,233
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BRANDY_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/brandy.mps,249,220
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BRANDY_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/brandy.mps,249,220
result,/home/henri/Research/counterfactual/code/netlib/data/CE/BRANDY_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/brandy.mps,249,220
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CAPRI_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/capri.mps,353,271
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CAPRI_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/capri.mps,353,271
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CAPRI_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/capri.mps,353,271
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CYCLE_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/cycle.mps,2857,1903
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CYCLE_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/cycle.mps,2857,1903
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CYCLE_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/cycle.mps,2857,1903
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CZPROB_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/czprob.mps,3523,929
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CZPROB_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/czprob.mps,3523,929
result,/home/henri/Research/counterfactual/code/netlib/data/CE/CZPROB_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/czprob.mps,3523,929
result,/home/henri/Research/counterfactual/code/netlib/data/CE/D2Q06C_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/d2q06c.mps,5167,2171
result,/home/henri/Research/counterfactual/code/netlib/data/CE/D2Q06C_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/d2q06c.mps,5167,2171
result,/home/henri/Research/counterfactual/code/netlib/data/CE/D2Q06C_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/d2q06c.mps,5167,2171
result,/home/henri/Research/counterfactual/code/netlib/data/CE/D6CUBE_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/d6cube.mps,6184,415
result,/home/henri/Research/counterfactual/code/netlib/data/CE/D6CUBE_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/d6cube.mps,6184,415
result,/home/henri/Research/counterfactual/code/netlib/data/CE/D6CUBE_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/d6cube.mps,6184,415
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DEGEN2_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/degen2.mps,534,444
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DEGEN2_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/degen2.mps,534,444
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DEGEN2_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/degen2.mps,534,444
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DEGEN3_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/degen3.mps,1818,1503
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DEGEN3_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/degen3.mps,1818,1503
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DEGEN3_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/degen3.mps,1818,1503
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DFL001_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/dfl001.mps,12230,6071
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DFL001_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/dfl001.mps,12230,6071
result,/home/henri/Research/counterfactual/code/netlib/data/CE/DFL001_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/dfl001.mps,12230,6071
result,/home/henri/Research/counterfactual/code/netlib/data/CE/E226_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/e226.mps,282,223
result,/home/henri/Research/counterfactual/code/netlib/data/CE/E226_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/e226.mps,282,223
result,/home/henri/Research/counterfactual/code/netlib/data/CE/E226_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/e226.mps,282,223
result,/home/henri/Research/counterfactual/code/netlib/data/CE/ETAMACRO_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/etamacro.mps,688,400
result,/home/henri/Research/counterfactual/code/netlib/data/CE/ETAMACRO_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/etamacro.mps,688,400
result,/home/henri/Research/counterfactual/code/netlib/data/CE/ETAMACRO_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/etamacro.mps,688,400
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FFFFF800_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/fffff800.mps,854,524
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FFFFF800_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/fffff800.mps,854,524
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FFFFF800_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/fffff800.mps,854,524
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FINNIS_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/finnis.mps,614,497
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FINNIS_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/finnis.mps,614,497
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FINNIS_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/finnis.mps,614,497
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT1D_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/fit1d.mps,1026,24
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT1D_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/fit1d.mps,1026,24
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT1D_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/fit1d.mps,1026,24
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT1P_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/fit1p.mps,1677,627
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT1P_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/fit1p.mps,1677,627
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT1P_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/fit1p.mps,1677,627
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT2D_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/fit2d.mps,10500,25
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT2D_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/fit2d.mps,10500,25
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT2D_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/fit2d.mps,10500,25
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT2P_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/fit2p.mps,13525,3000
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT2P_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/fit2p.mps,13525,3000
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FIT2P_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/fit2p.mps,13525,3000
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FORPLAN_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/forplan.mps,422,161
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FORPLAN_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/forplan.mps,422,161
result,/home/henri/Research/counterfactual/code/netlib/data/CE/FORPLAN_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/forplan.mps,422,161
result,/home/henri/Research/counterfactual/code/netlib/data/CE/GANGES_0_1,/home/henri/Research/counterfactual/code/netlib/data/mps/ganges.mps,1681,1309
result,/home/henri/Research/counterfactual/code/netlib/data/CE/GANGES_0_10,/home/henri/Research/counterfactual/code/netlib/data/mps/ganges.mps,1681,1309
result,/home/henri/Research/counterfactual/code/netlib/data/CE/GANGES_0_5,/home/henri/Research/counterfactual/code/netlib/data/mps/ganges.mps,1681,1309
