OPT,40,-1107,   Optimal,   Proved,1.60159,s002.kp
ADR_l1,40,-1094.31,   Optimal,   Proved,0.483442,s002.kp
ADR_l2,40,-1094.31,   Optimal,   Proved,6.3161,s002.kp
OPT,15,-10804,  Feasible,TimeLimit,3601.98,s004.kp
ADR_l1,15,-9160.49,   Optimal,   Proved,1.23764,s004.kp
ADR_l2,15,-9160.49,   Optimal,   Proved,2.10677,s004.kp
OPT,17,-9232,  Feasible,TimeLimit,3602.35,s001.kp
ADR_l1,17,-7411.67,   Optimal,   Proved,0.546307,s001.kp
ADR_l2,17,-7411.67,   Optimal,   Proved,1.44476,s001.kp
OPT,44,-367,   Optimal,   Proved,0.458042,s002.kp
ADR_l1,44,-367,   Optimal,   Proved,0.481678,s002.kp
ADR_l2,44,-367,   Optimal,   Proved,1.79882,s002.kp
OPT,10,-15229,  Feasible,TimeLimit,3600.71,s006.kp
ADR_l1,10,-13344,   Optimal,   Proved,0.645991,s006.kp
ADR_l2,10,-13344,   Optimal,   Proved,1.54755,s006.kp
OPT,40,-1252,   Optimal,   Proved,3.08269,s003.kp
ADR_l1,40,-1250.52,   Optimal,   Proved,0.552965,s003.kp
ADR_l2,40,-1250.52,   Optimal,   Proved,3.42888,s003.kp
OPT,15,-10355,  Feasible,TimeLimit,3602.3,s001.kp
ADR_l1,15,-8398.1,   Optimal,   Proved,0.63937,s001.kp
ADR_l2,15,-8398.1,   Optimal,   Proved,1.76239,s001.kp
OPT,48,-52,   Optimal,   Proved,0.261947,s002.kp
ADR_l1,48,-52,   Optimal,   Proved,0.371954,s002.kp
ADR_l2,48,-52,   Optimal,   Proved,2.48057,s002.kp
OPT,11,-14102,  Feasible,TimeLimit,3600.97,s002.kp
ADR_l1,11,-11660,   Optimal,   Proved,0.476802,s002.kp
ADR_l2,11,-11660,   Optimal,   Proved,1.64348,s002.kp
OPT,44,-141,   Optimal,   Proved,0.182365,s001.kp
ADR_l1,44,-141,   Optimal,   Proved,0.580664,s001.kp
ADR_l2,44,-141,   Optimal,   Proved,1.56857,s001.kp
OPT,48,-25,   Optimal,   Proved,0.153271,s001.kp
ADR_l1,48,-25,   Optimal,   Proved,0.437218,s001.kp
ADR_l2,48,-25,   Optimal,   Proved,1.32142,s001.kp
OPT,20,-10648,  Feasible,TimeLimit,3600.8,s006.kp
ADR_l1,20,-7949.56,   Optimal,   Proved,0.898524,s006.kp
ADR_l2,20,-7949.56,   Optimal,   Proved,2.77177,s006.kp
OPT,21,-10714,  Feasible,TimeLimit,3603.08,s000.kp
ADR_l1,21,-7339.41,   Optimal,   Proved,0.703947,s000.kp
ADR_l2,21,-7339.41,   Optimal,   Proved,2.15963,s000.kp
OPT,18,-11464,  Feasible,TimeLimit,3600.75,s006.kp
ADR_l1,18,-8921.63,   Optimal,   Proved,0.872845,s006.kp
ADR_l2,18,-8921.63,   Optimal,   Proved,2.93133,s006.kp
OPT,28,-6952,  Feasible,TimeLimit,3600.76,s000.kp
ADR_l1,28,-4970.56,   Optimal,   Proved,0.558538,s000.kp
ADR_l2,28,-4970.56,   Optimal,   Proved,2.23362,s000.kp
OPT,7,-16693,   Optimal,   Proved,645.039,s006.kp
ADR_l1,7,-15503.3,   Optimal,   Proved,0.648674,s006.kp
ADR_l2,7,-15503.3,   Optimal,   Proved,1.27337,s006.kp
OPT,34,-2063,   Optimal,   Proved,7.68285,s005.kp
ADR_l1,34,-2042.25,   Optimal,   Proved,0.965637,s005.kp
ADR_l2,34,-2042.25,   Optimal,   Proved,2.61665,s005.kp
OPT,28,-4463,   Optimal,   Proved,786.05,s004.kp
ADR_l1,28,-3527.8,   Optimal,   Proved,0.709143,s004.kp
ADR_l2,28,-3527.8,   Optimal,   Proved,2.00002,s004.kp
OPT,4,-18449,   Optimal,   Proved,50.3027,s006.kp
ADR_l1,4,-17912.1,   Optimal,   Proved,0.447445,s006.kp
ADR_l2,4,-17912.1,   Optimal,   Proved,0.691401,s006.kp
OPT,0,-19789,   Optimal,   Proved,0.113254,s003.kp
ADR_l1,0,-19789,   Optimal,   Proved,473.106,s003.kp
ADR_l2,0,-19789,   Optimal,   Proved,609.907,s003.kp
OPT,3,-18422,   Optimal,   Proved,18.7,s004.kp
ADR_l1,3,-18244.2,   Optimal,   Proved,0.346177,s004.kp
ADR_l2,3,-18244.2,   Optimal,   Proved,0.823771,s004.kp
OPT,2,-19251,   Optimal,   Proved,2.47543,s004.kp
ADR_l1,2,-19138.2,   Optimal,   Proved,0.366647,s004.kp
ADR_l2,2,-19138.2,   Optimal,   Proved,0.452846,s004.kp
OPT,49,-3,   Optimal,   Proved,0.100599,s001.kp
ADR_l1,49,-3,   Optimal,   Proved,0.476986,s001.kp
ADR_l2,49,-3,   Optimal,   Proved,6.90914,s001.kp
OPT,20,-7587,  Feasible,TimeLimit,3600.59,s001.kp
ADR_l1,20,-6085.86,   Optimal,   Proved,0.780752,s001.kp
ADR_l2,20,-6085.86,   Optimal,   Proved,1.89614,s001.kp
OPT,43,-562,   Optimal,   Proved,0.693822,s003.kp
ADR_l1,43,-562,   Optimal,   Proved,0.524253,s003.kp
ADR_l2,43,-562,   Optimal,   Proved,1.78108,s003.kp
OPT,49,-2,   Optimal,   Proved,0.6196,s005.kp
ADR_l1,49,-2,   Optimal,   Proved,0.378236,s005.kp
ADR_l2,49,-2,   Optimal,   Proved,3.02266,s005.kp
OPT,7,-16097,   Optimal,   Proved,651.128,s005.kp
ADR_l1,7,-14403.1,   Optimal,   Proved,0.496264,s005.kp
ADR_l2,7,-14403.1,   Optimal,   Proved,1.77436,s005.kp
OPT,38,-1173,   Optimal,   Proved,5.1687,s005.kp
ADR_l1,38,-1173,   Optimal,   Proved,0.585674,s005.kp
ADR_l2,38,-1173,   Optimal,   Proved,2.69124,s005.kp
OPT,30,-4797,  Feasible,TimeLimit,3600.31,s002.kp
ADR_l1,30,-4095.04,   Optimal,   Proved,0.735606,s002.kp
ADR_l2,30,-4095.04,   Optimal,   Proved,4.00985,s002.kp
OPT,18,-8685,  Feasible,TimeLimit,3601.15,s001.kp
ADR_l1,18,-6958.44,   Optimal,   Proved,0.568084,s001.kp
ADR_l2,18,-6958.44,   Optimal,   Proved,1.22102,s001.kp
OPT,18,-9154,  Feasible,TimeLimit,3600.55,s004.kp
ADR_l1,18,-7515.3,   Optimal,   Proved,0.845926,s004.kp
ADR_l2,18,-7515.3,   Optimal,   Proved,1.64317,s004.kp
OPT,20,-10173,  Feasible,TimeLimit,3602.03,s003.kp
ADR_l1,20,-7088.91,   Optimal,   Proved,0.655312,s003.kp
ADR_l2,20,-7088.91,   Optimal,   Proved,1.88992,s003.kp
OPT,32,-2633,   Optimal,   Proved,16.0988,s005.kp
ADR_l1,32,-2545.65,   Optimal,   Proved,0.651686,s005.kp
ADR_l2,32,-2545.65,   Optimal,   Proved,1.82342,s005.kp
OPT,35,-1816,   Optimal,   Proved,9.98644,s005.kp
ADR_l1,35,-1814.98,   Optimal,   Proved,0.766946,s005.kp
ADR_l2,35,-1814.98,   Optimal,   Proved,3.73344,s005.kp
OPT,0,-20961,   Optimal,   Proved,0.345566,s004.kp
ADR_l1,0,-20961,   Optimal,   Proved,297.488,s004.kp
ADR_l2,0,-20961,   Optimal,   Proved,283.666,s004.kp
OPT,44,-439,   Optimal,   Proved,1.32051,s004.kp
ADR_l1,44,-439,   Optimal,   Proved,0.485565,s004.kp
ADR_l2,44,-439,   Optimal,   Proved,1.71777,s004.kp
OPT,45,-549,   Optimal,   Proved,0.591831,s000.kp
ADR_l1,45,-548.519,   Optimal,   Proved,0.558454,s000.kp
ADR_l2,45,-548.519,   Optimal,   Proved,1.83588,s000.kp
OPT,26,-5348,   Optimal,   Proved,2564.25,s004.kp
ADR_l1,26,-4142.01,   Optimal,   Proved,0.680916,s004.kp
ADR_l2,26,-4142.01,   Optimal,   Proved,1.61026,s004.kp
OPT,48,-17,   Optimal,   Proved,0.341114,s000.kp
ADR_l1,48,-17,   Optimal,   Proved,0.683483,s000.kp
ADR_l2,48,-17,   Optimal,   Proved,2.19628,s000.kp
OPT,34,-3065,   Optimal,   Proved,931.998,s002.kp
ADR_l1,34,-2780.51,   Optimal,   Proved,0.686462,s002.kp
ADR_l2,34,-2780.51,   Optimal,   Proved,2.84303,s002.kp
OPT,16,-12013,  Feasible,TimeLimit,3602.36,s003.kp
ADR_l1,16,-8973.87,   Optimal,   Proved,0.698636,s003.kp
ADR_l2,16,-8973.87,   Optimal,   Proved,1.93559,s003.kp
OPT,0,-20995,   Optimal,   Proved,0.366001,s000.kp
ADR_l1,0,-20995,   Optimal,   Proved,508.068,s000.kp
ADR_l2,0,-20995,   Optimal,   Proved,647.945,s000.kp
OPT,15,-12513,  Feasible,TimeLimit,3600.9,s002.kp
ADR_l1,15,-9592.31,   Optimal,   Proved,1.02429,s002.kp
ADR_l2,15,-9592.31,   Optimal,   Proved,2.28974,s002.kp
OPT,38,-1113,   Optimal,   Proved,3.04767,s001.kp
ADR_l1,38,-1030.87,   Optimal,   Proved,0.689693,s001.kp
ADR_l2,38,-1030.87,   Optimal,   Proved,2.62189,s001.kp
OPT,44,-793,   Optimal,   Proved,1.21964,s000.kp
ADR_l1,44,-791.978,   Optimal,   Proved,0.648014,s000.kp
ADR_l2,44,-791.978,   Optimal,   Proved,2.36428,s000.kp
OPT,7,-16956,   Optimal,   Proved,773.305,s000.kp
ADR_l1,7,-15036.9,   Optimal,   Proved,0.42033,s000.kp
ADR_l2,7,-15036.9,   Optimal,   Proved,0.986869,s000.kp
OPT,40,-677,   Optimal,   Proved,0.747823,s001.kp
ADR_l1,40,-659.245,   Optimal,   Proved,0.545172,s001.kp
ADR_l2,40,-659.245,   Optimal,   Proved,2.79599,s001.kp
OPT,9,-16001,  Feasible,TimeLimit,3601.54,s000.kp
ADR_l1,9,-13616.3,   Optimal,   Proved,0.489474,s000.kp
ADR_l2,9,-13616.3,   Optimal,   Proved,2.2082,s000.kp
OPT,2,-19783,   Optimal,   Proved,4.42241,s006.kp
ADR_l1,2,-19567.2,   Optimal,   Proved,0.450966,s006.kp
ADR_l2,2,-19567.2,   Optimal,   Proved,0.513799,s006.kp
OPT,24,-7995,  Feasible,TimeLimit,3602.06,s002.kp
ADR_l1,24,-6118.21,   Optimal,   Proved,0.675639,s002.kp
ADR_l2,24,-6118.21,   Optimal,   Proved,1.91147,s002.kp
OPT,45,-275,   Optimal,   Proved,0.351358,s003.kp
ADR_l1,45,-275,   Optimal,   Proved,0.431361,s003.kp
ADR_l2,45,-275,   Optimal,   Proved,1.37573,s003.kp
OPT,22,-7240,  Feasible,TimeLimit,3600.52,s004.kp
ADR_l1,22,-5653.83,   Optimal,   Proved,0.800794,s004.kp
ADR_l2,22,-5653.83,   Optimal,   Proved,2.52462,s004.kp
OPT,7,-15734,   Optimal,   Proved,475.775,s003.kp
ADR_l1,7,-13979.3,   Optimal,   Proved,0.47599,s003.kp
ADR_l2,7,-13979.3,   Optimal,   Proved,1.01036,s003.kp
